date,log_return,realized_var_proxy,parkinson_var_proxy,ewma_forecast_variance,ewma_forecast_volatility,garch_forecast_variance,garch_forecast_volatility,egarch_forecast_variance,egarch_forecast_volatility,gjr_garch_forecast_variance,gjr_garch_forecast_volatility
2023-04-21,-0.0172780568408338,0.000298531248195,0.0002394945760918,0.0001579138511959217,0.012566377807304765,0.0003084719320679751,0.017563369040932184,0.00027291187958328916,0.016520044781515853,0.00032972516074591984,0.018158335847371032
2023-04-24,0.0032917535627373,1.083564151779405e-05,5.847581649545607e-05,0.00016635089501587143,0.012897708905688305,0.00031565388279964116,0.017766650860520705,0.00029763998664042305,0.017252245843380018,0.00034237778799836105,0.018503453407360503
2023-04-25,0.0051510630187398,2.6533450223029e-05,5.749553635267668e-05,0.00015701997980598675,0.012530761341833414,0.00030931174263056397,0.017587260805212505,0.0002853792929240873,0.01689317296792072,0.0003354229520007785,0.01831455574128891
2023-04-26,-0.0018700309955486,3.4970159243127926e-06,4.583510322626745e-05,0.00014919078803100926,0.012214368097900491,0.00030413892610584926,0.017439579298419137,0.00027536896105745623,0.016594244817329178,0.0003292260528217966,0.018144587424953937
2023-04-27,0.0074593109725867,5.56413201857524e-05,7.558130293696011e-05,0.00014044916170460745,0.01185112491304549,0.0002982999289239677,0.01727136152490497,0.0002659720827430931,0.01630865054941987,0.00032317542388534884,0.017977080516183623
2023-04-28,0.0027828518149656,7.744264224057677e-06,4.461088940969176e-05,0.00013536069121347614,0.011634461363272309,0.00029524110274085154,0.017182581375941496,0.00025891478114534986,0.0160908291006197,0.00031834039514505304,0.017842096153340644
2023-05-02,0.021535857774315,0.0004637931700755,0.0002446920179632,0.00012770370559411098,0.011300606425945069,0.0002902391692793722,0.01703640717050905,0.0002488184903735969,0.015773981436961213,0.00031294208791761446,0.017690169245024607
2023-05-03,-0.0054547049409841,2.975380599319641e-05,0.0001512558435459,0.00014786907346299577,0.012160142822475227,0.00030621258420753347,0.017498930944704408,0.00025325183757555483,0.015913888197909235,0.00031636025574467594,0.017786518932738804
2023-05-04,0.0122313580789168,0.0001496061204546,0.0001695416320044,0.0001407821574148078,0.011865165713752497,0.0003014100126358967,0.017361163919389067,0.0002525079271603156,0.01589049801486145,0.0003128409099429281,0.01768730929064475
2023-05-05,-0.0218489689358798,0.000477377443561,0.0001801617437677,0.00014131159519720034,0.011887455370986691,0.00030237276850342065,0.017388869097886173,0.000249767599860134,0.01580403745440177,0.0003104416048491679,0.017619353133675703
2023-05-08,0.0082494261251532,6.805303139436131e-05,7.764579359564207e-05,0.00016147554609903078,0.012707302864850226,0.0003180804823374034,0.01783481097004965,0.0002851451103511525,0.01688624026689045,0.00033574690328626907,0.0183233977003794
2023-05-09,0.0,0.0,0.0001248760860424,0.00015587019521675054,0.012484798565325375,0.0003141485507641546,0.017724236253338382,0.0002775542104900916,0.016659958297969766,0.00033029792682386723,0.018174100440568365
2023-05-10,-0.002742228594016,7.519817661839498e-06,5.917566178081e-05,0.0001465179835037455,0.012104461305805619,0.0003074257933068052,0.017533561911568487,0.00026413894363777266,0.01625235194172747,0.0003239532485289671,0.017998701301176347
2023-05-11,-0.0064280068060845,4.131927149906992e-05,4.754313095436747e-05,0.0001381780935532311,0.011754917845447969,0.00030153032177631365,0.017364628466405886,0.000257230584816864,0.01603840967231053,0.0003185121043948438,0.017846907418229183
2023-05-12,-0.0167212240047054,0.0002795993322155,0.0001068719686271,0.00013236656422998137,0.011505066893763868,0.00029758995671853633,0.017250795828556327,0.0002583253246186553,0.0160725021268829,0.0003155827756809677,0.01776464960760464
2023-05-15,0.0088599602727789,7.849889603522046e-05,0.0002051521191858,0.00014120053030911465,0.011882782936211308,0.00030470516027886327,0.01745580591891601,0.00028187793101053655,0.01678922067907074,0.0003279825910933556,0.018110289646865278
2023-05-16,-0.0027893986042088,7.780744573162359e-06,6.510618553810751e-05,0.00013743843225268098,0.0117234138480513,0.00030221508021148827,0.01738433433328663,0.0002749556514083003,0.01658178673751114,0.0003232485401929,0.01797911399910741
